route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
33,10522:10-7-127,STAN-S1-4_53588091,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588092,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588093,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588094,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588095,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588096,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588097,"Gare-République",,0,3304,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603206,"Essey Mouzimpré",,0,108,10522$STAN-62$1,,
33,10522:10-7-127,STAN-S1-4_53588098,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588099,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588100,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588101,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588102,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588103,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:10-7-127,STAN-S1-4_53588104,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590659,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590660,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590661,"Gare-République",,0,3301,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603207,"Essey Mouzimpré",,0,101,10522$STAN-62$1,,
33,10522:11-7-32,STAN-S1-5_63590662,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590663,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590664,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590665,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590666,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590667,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590668,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590669,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:11-7-32,STAN-S1-5_63590670,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588080,"Gare-République",,0,3301,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603208,"Essey Mouzimpré",,0,109,10522$STAN-62$1,,
33,10522:12-7-127,STAN-S1-6_13588081,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588082,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588083,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588084,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588085,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588086,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588087,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588088,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588089,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588090,"Gare-République",,0,3301,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603209,"Essey Mouzimpré",,0,110,10522$STAN-62$1,,
33,10522:12-7-127,STAN-S1-6_13588091,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588092,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588093,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588094,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588095,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588096,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588097,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588098,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588099,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588100,"Gare-République",,0,3303,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603210,"Essey Mouzimpré",,0,102,10522$STAN-62$1,,
33,10522:12-7-127,STAN-S1-6_13588101,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588102,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588103,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:12-7-127,STAN-S1-6_13588104,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588080,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588081,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588082,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588083,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588084,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588085,"Gare-République",,0,3302,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603211,"Essey Mouzimpré",,0,111,10522$STAN-62$1,,
33,10522:13-7-2,STAN-S1-6_23588086,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588087,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588088,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588089,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588090,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588091,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588092,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588093,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588094,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588095,"Gare-République",,0,3304,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603212,"Essey Mouzimpré",,0,103,10522$STAN-62$1,,
33,10522:13-7-2,STAN-S1-6_23588096,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588097,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588098,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588099,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588100,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588101,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588102,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588103,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:13-7-2,STAN-S1-6_23588104,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588080,"Gare-République",,0,3301,10522$STAN-29$23,,
1,10522:1-7-4,STAN-S1-0_33602318,"Essey Mouzimpré",,0,114,10522$STAN-62$1,,
1,10522:7-7-127,STAN-S1-4_23603213,"Essey Mouzimpré",,0,112,10522$STAN-62$1,,
33,10522:14-7-4,STAN-S1-6_33588081,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588082,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588083,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588084,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588085,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588086,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588087,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588088,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588089,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588090,"Gare-République",,0,3301,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603214,"Essey Mouzimpré",,0,104,10522$STAN-62$1,,
33,10522:14-7-4,STAN-S1-6_33588091,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588092,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588093,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588094,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588095,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588096,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588097,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588098,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588099,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588100,"Gare-République",,0,3303,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603215,"Essey Mouzimpré",,0,113,10522$STAN-62$1,,
33,10522:14-7-4,STAN-S1-6_33588101,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588102,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588103,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:14-7-4,STAN-S1-6_33588104,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588080,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588081,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588082,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588083,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588084,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588085,"Gare-République",,0,3302,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603216,"Essey Mouzimpré",,0,105,10522$STAN-62$1,,
33,10522:15-7-127,STAN-S1-6_43588086,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588087,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588088,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588089,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588090,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588091,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588092,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588093,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588094,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588095,"Gare-République",,0,3304,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603217,"Essey Mouzimpré",,0,106,10522$STAN-62$1,,
33,10522:15-7-127,STAN-S1-6_43588096,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588097,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588098,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588099,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588100,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588101,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588102,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588103,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:15-7-127,STAN-S1-6_43588104,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588080,"Gare-République",,0,3301,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603218,"Essey Mouzimpré",,0,107,10522$STAN-62$1,,
33,10522:16-7-16,STAN-S1-6_53588081,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588082,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588083,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588084,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588085,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588086,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588087,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588088,"Gare-République",,0,3301,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588089,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588090,"Gare-République",,0,3301,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603219,"Essey Mouzimpré",,0,115,10522$STAN-62$1,,
33,10522:16-7-16,STAN-S1-6_53588091,"Gare-République",,0,3302,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588092,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588093,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588094,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588095,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588096,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588097,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588098,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588099,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588100,"Gare-République",,0,3303,10522$STAN-29$23,,
1,10522:7-7-127,STAN-S1-4_23603220,"Essey Mouzimpré",,0,108,10522$STAN-62$1,,
33,10522:16-7-16,STAN-S1-6_53588101,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588102,"Gare-République",,0,3303,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588103,"Gare-République",,0,3304,10522$STAN-29$23,,
33,10522:16-7-16,STAN-S1-6_53588104,"Gare-République",,0,3303,10522$STAN-29$23,,
4,10522:1-7-4,STAN-S1-0_33586895,"Houd. Porte Sud",,0,402,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586896,"Houd. Porte Sud",,0,401,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586897,"Houd. Porte Sud",,0,403,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586898,"Houd. Porte Sud",,0,409,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586899,"Houd. Porte Sud",,0,413,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586900,"Houd. Porte Sud",,0,412,10522$STAN-68$24,,
1,10522:7-7-127,STAN-S1-4_23603221,"Essey Mouzimpré",,0,101,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586904,"Houd. Porte Sud",,0,402,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586905,"Houd. Porte Sud",,0,408,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586906,"Houd. Porte Sud",,0,410,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586907,"Houd. Porte Sud",,0,406,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586908,"Houd. Porte Sud",,0,404,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586909,"Houd. Porte Sud",,0,409,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586910,"Houd. Porte Sud",,0,413,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586911,"Houd. Porte Sud",,0,407,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586912,"Houd. Porte Sud",,0,412,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586913,"Houd. Porte Sud",,0,405,10522$STAN-68$24,,
1,10522:7-7-127,STAN-S1-4_23603222,"Essey Mouzimpré",,0,109,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586914,"Houd. Porte Sud",,0,414,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586915,"Houd. Porte Sud",,0,403,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586916,"Houd. Porte Sud",,0,403,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586917,"Houd. Porte Sud",,0,401,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586918,"Houd. Porte Sud",,0,409,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586919,"Houd. Porte Sud",,0,411,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586920,"Houd. Porte Sud",,0,405,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586922,"Houd. Porte Sud",,0,406,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586924,"Houd. Porte Sud",,0,401,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586925,"Houd. Porte Sud",,0,409,10522$STAN-68$24,,
1,10522:1-7-4,STAN-S1-0_33602319,"Essey Mouzimpré",,0,104,10522$STAN-62$1,,
1,10522:7-7-127,STAN-S1-4_23603223,"Essey Mouzimpré",,0,110,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586926,"Houd. Porte Sud",,0,403,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586927,"Houd. Porte Sud",,0,411,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586928,"Houd. Porte Sud",,0,407,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586929,"Houd. Porte Sud",,0,402,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586930,"Houd. Porte Sud",,0,413,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586931,"Houd. Porte Sud",,0,408,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586932,"Houd. Porte Sud",,0,405,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586933,"Houd. Porte Sud",,0,410,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586934,"Houd. Porte Sud",,0,412,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586935,"Houd. Porte Sud",,0,404,10522$STAN-68$24,,
1,10522:7-7-127,STAN-S1-4_23603224,"Essey Mouzimpré",,0,102,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586936,"Houd. Porte Sud",,0,406,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586937,"Houd. Porte Sud",,0,401,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586938,"Houd. Porte Sud",,0,414,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586939,"Houd. Porte Sud",,0,409,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586940,"Houd. Porte Sud",,0,403,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586941,"Houd. Porte Sud",,0,411,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586942,"Houd. Porte Sud",,0,407,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586943,"Houd. Porte Sud",,0,402,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586944,"Houd. Porte Sud",,0,413,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586945,"Houd. Porte Sud",,0,408,10522$STAN-68$24,,
1,10522:7-7-127,STAN-S1-4_23603225,"Essey Mouzimpré",,0,111,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586946,"Houd. Porte Sud",,0,405,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586947,"Houd. Porte Sud",,0,410,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586948,"Houd. Porte Sud",,0,412,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586949,"Houd. Porte Sud",,0,404,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586950,"Houd. Porte Sud",,0,406,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586951,"Houd. Porte Sud",,0,401,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586952,"Houd. Porte Sud",,0,414,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586953,"Houd. Porte Sud",,0,409,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586954,"Houd. Porte Sud",,0,403,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586955,"Houd. Porte Sud",,0,411,10522$STAN-68$24,,
1,10522:7-7-127,STAN-S1-4_23603226,"Essey Mouzimpré",,0,103,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586956,"Houd. Porte Sud",,0,407,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586957,"Houd. Porte Sud",,0,402,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586958,"Houd. Porte Sud",,0,413,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586959,"Houd. Porte Sud",,0,408,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586960,"Houd. Porte Sud",,0,405,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586961,"Houd. Porte Sud",,0,410,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586962,"Houd. Porte Sud",,0,412,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586963,"Houd. Porte Sud",,0,404,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586964,"Houd. Porte Sud",,0,406,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586965,"Houd. Porte Sud",,0,401,10522$STAN-68$24,,
1,10522:7-7-127,STAN-S1-4_23603227,"Essey Mouzimpré",,0,112,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586966,"Houd. Porte Sud",,0,414,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586967,"Houd. Porte Sud",,0,409,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586968,"Houd. Porte Sud",,0,403,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586969,"Houd. Porte Sud",,0,411,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586970,"Houd. Porte Sud",,0,407,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586971,"Houd. Porte Sud",,0,402,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586972,"Houd. Porte Sud",,0,413,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586973,"Houd. Porte Sud",,0,408,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586974,"Houd. Porte Sud",,0,405,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586975,"Houd. Porte Sud",,0,410,10522$STAN-68$24,,
1,10522:7-7-127,STAN-S1-4_23603228,"Essey Mouzimpré",,0,104,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586976,"Houd. Porte Sud",,0,412,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586977,"Houd. Porte Sud",,0,404,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586978,"Houd. Porte Sud",,0,406,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586979,"Houd. Porte Sud",,0,401,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586980,"Houd. Porte Sud",,0,414,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586981,"Houd. Porte Sud",,0,411,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586982,"Houd. Porte Sud",,0,402,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586983,"Houd. Porte Sud",,0,413,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586984,"Houd. Porte Sud",,0,405,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586985,"Houd. Porte Sud",,0,412,10522$STAN-68$24,,
1,10522:7-7-127,STAN-S1-4_23603229,"Essey Mouzimpré",,0,113,10522$STAN-62$1,,
4,10522:1-7-4,STAN-S1-0_33586986,"Houd. Porte Sud",,0,401,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586987,"Houd. Porte Sud",,0,409,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586988,"Houd. Porte Sud",,0,411,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586989,"Houd. Porte Sud",,0,413,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586990,"Houd. Porte Sud",,0,405,10522$STAN-68$24,,
4,10522:1-7-4,STAN-S1-0_33586991,"Houd. Porte Sud",,0,412,10522$STAN-68$24,,
